GEOID,NAME,B01002_001_estimate,population_estimate,total_race_estimate,white_estimate,med_inc_estimate,owners_estimate,renters_estimate,perc_poverty_estimate,B01002_001_moe,population_moe,total_race_moe,white_moe,med_inc_moe,owners_moe,renters_moe,perc_poverty_moe,LOCAL.HEALTH.UNIT,OPERATION.NAME,CITY,STATE,ZIP,MUNICIPALITY,COUNTY,VENDOR.TYPE,CREATION.DATE,LOCATION,LAT,LONG,ADDRESS,census_code,census_tract
36081086900,Census Tract 869; Queens County; New York,39.7,1711,1711,21,55278,112,712,16.8,8.2,328,328,28,53357,57,264,7.5,NYC,SOLULA CORP,QUEENS,NY,11354,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"3617 MAIN STREET QUEENS, NY 11354 (40.762531536, -73.831624257)",40.762531536,-73.831624257,"3617 MAIN STREET QUEENS, NY 11354 ",360810869001011,36081086900
36081086900,Census Tract 869; Queens County; New York,39.7,1711,1711,21,55278,112,712,16.8,8.2,328,328,28,53357,57,264,7.5,NYC,KAVYA OPTIMO INC,FLUSHING,NY,11354,QUEENS,NEW YORK CITY,CONVENIENCE STORE,07/10/2023,"30-19 STRATTON STREET FLUSHING, NY 11354 (40.769563592, -73.834241561)",40.769563592,-73.834241561,"30-19 STRATTON STREET FLUSHING, NY 11354 ",360810869002001,36081086900
36081086900,Census Tract 869; Queens County; New York,39.7,1711,1711,21,55278,112,712,16.8,8.2,328,328,28,53357,57,264,7.5,NYC,FLUSHING PRIME AUTO INC,FLUSHING,NY,11354,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"13717 NORTHERN BOULEVARD FLUSHING, NY 11354 (40.763597815, -73.830574729)",40.763597815,-73.830574729,"13717 NORTHERN BOULEVARD FLUSHING, NY 11354 ",360810869001003,36081086900
36081086900,Census Tract 869; Queens County; New York,39.7,1711,1711,21,55278,112,712,16.8,8.2,328,328,28,53357,57,264,7.5,NYC,REMY CONVENIENCE CORP,QUEENS,NY,11354,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"3118 FARRINGTON STREET QUEENS, NY 11354 (40.768675739, -73.833784328)",40.768675739,-73.833784328,"3118 FARRINGTON STREET QUEENS, NY 11354 ",360810869002002,36081086900
36081086900,Census Tract 869; Queens County; New York,39.7,1711,1711,21,55278,112,712,16.8,8.2,328,328,28,53357,57,264,7.5,NYC,JOSEPH H. INC.,FLUSHING,NY,11354,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"30-29 STRATTON STREET FLUSHING, NY 11354 (40.769342268, -73.834125807)",40.769342268,-73.834125807,"30-29 STRATTON STREET FLUSHING, NY 11354 ",360810869002001,36081086900
36081086900,Census Tract 869; Queens County; New York,39.7,1711,1711,21,55278,112,712,16.8,8.2,328,328,28,53357,57,264,7.5,NYC,EXIT 14 CONVENIENCE CORPORATION,QUEENS,NY,11354,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"13336 WHITESTONE EXPRESSWAY QUEENS, NY 11354 (40.768658012, -73.835904195)",40.768658012,-73.835904195,"13336 WHITESTONE EXPRESSWAY QUEENS, NY 11354 ",360810869002004,36081086900
36081086900,Census Tract 869; Queens County; New York,39.7,1711,1711,21,55278,112,712,16.8,8.2,328,328,28,53357,57,264,7.5,NYC,NEEL FOOD MART INC,FLUSHING,NY,11354,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"137-11 NORTHERN  BOULEVARD FLUSHING, NY 11354 (40.763532352, -73.83079576)",40.763532352,-73.83079576,"137-11 NORTHERN  BOULEVARD FLUSHING, NY 11354 ",360810869001003,36081086900
36081086900,Census Tract 869; Queens County; New York,39.7,1711,1711,21,55278,112,712,16.8,8.2,328,328,28,53357,57,264,7.5,NYC,THT INTERNATIONAL CORPORATION,FLUSHING,NY,11354,QUEENS,NEW YORK CITY,CONVENIENCE STORE,07/10/2023,"13432A 35TH AVENUE FLUSHING, NY 11354 (40.764268157, -73.832090764)",40.764268157,-73.832090764,"13432A 35TH AVENUE FLUSHING, NY 11354 ",360810869001004,36081086900
36081087100,Census Tract 871; Queens County; New York,39.2,4442,4442,422,46841,430,1575,22.5,10.0,625,625,204,15522,133,244,8.1,NYC,STOP & GO MINI MART NY INC,FLUSHING,NY,11354,QUEENS,NEW YORK CITY,CONVENIENCE STORE,07/10/2023,"13647 ROOSEVELT AVENUE FLUSHING, NY 11354 (40.76011417, -73.828444133)",40.76011417,-73.828444133,"13647 ROOSEVELT AVENUE FLUSHING, NY 11354 ",360810871002003,36081087100
36081087100,Census Tract 871; Queens County; New York,39.2,4442,4442,422,46841,430,1575,22.5,10.0,625,625,204,15522,133,244,8.1,NYC,"RIGHT HERE CO., INC.",FLUSHING,NY,11354,QUEENS,NEW YORK CITY,DISCOUNT STORE,07/10/2023,"136-87 ROOSEVELT AVENUE FLUSHING, NY 11354 (40.760454894, -73.827075117)",40.760454894,-73.827075117,"136-87 ROOSEVELT AVENUE FLUSHING, NY 11354 ",360810871002003,36081087100
36081087100,Census Tract 871; Queens County; New York,39.2,4442,4442,422,46841,430,1575,22.5,10.0,625,625,204,15522,133,244,8.1,NYC,SKYVIEW NEWS STAND INC.,FLUSHING,NY,11354,QUEENS,NEW YORK CITY,STAND,07/10/2023,"4024 COLLEGE POINT BOULEVARD FLUSHING, NY 11354 (40.7576817, -73.834397715)",40.7576817,-73.834397715,"4024 COLLEGE POINT BOULEVARD FLUSHING, NY 11354 ",360810871001001,36081087100
36081087100,Census Tract 871; Queens County; New York,39.2,4442,4442,422,46841,430,1575,22.5,10.0,625,625,204,15522,133,244,8.1,NYC,HONG KONG SUPERMARKET OF FLUSHING INC.,FLUSHING,NY,11354,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"37-11 MAIN STREET FLUSHING, NY 11354 (40.761250421, -73.830791485)",40.761250421,-73.830791485,"37-11 MAIN STREET FLUSHING, NY 11354 ",360810871002001,36081087100
36081087100,Census Tract 871; Queens County; New York,39.2,4442,4442,422,46841,430,1575,22.5,10.0,625,625,204,15522,133,244,8.1,NYC,DANISH FOODS 1 INC,FLUSHING,NY,11354,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"13645  ROOSEVELT AVENUE FLUSHING, NY 11354 (40.760104908, -73.828486294)",40.760104908,-73.828486294,"13645  ROOSEVELT AVENUE FLUSHING, NY 11354 ",360810871002003,36081087100
36081087100,Census Tract 871; Queens County; New York,39.2,4442,4442,422,46841,430,1575,22.5,10.0,625,625,204,15522,133,244,8.1,NYC,FLUSHING NEWS ISLAND INC.,FLUSHING,NY,11354,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"40-02 MAIN STREET FLUSHING, NY 11354 (40.759376982, -73.830244902)",40.759376982,-73.830244902,"40-02 MAIN STREET FLUSHING, NY 11354 ",360810871002012,36081087100
36081087100,Census Tract 871; Queens County; New York,39.2,4442,4442,422,46841,430,1575,22.5,10.0,625,625,204,15522,133,244,8.1,NYC,BALLY 868 FOOD MARKET CORP.,FLUSHING,NY,11354,QUEENS,NEW YORK CITY,CONVENIENCE STORE,07/10/2023,"13691 ROOSEVELT AVENUE FLUSHING, NY 11354 (40.760497223, -73.826904378)",40.760497223,-73.826904378,"13691 ROOSEVELT AVENUE FLUSHING, NY 11354 ",360810871002003,36081087100
36081087100,Census Tract 871; Queens County; New York,39.2,4442,4442,422,46841,430,1575,22.5,10.0,625,625,204,15522,133,244,8.1,NYC,CENTRAL AUTO INC.,FLUSHING,NY,11354,QUEENS,NEW YORK CITY,CONVENIENCE/GAS,07/10/2023,"133-11 ROOSEVELT AVENUE FLUSHING, NY 11354 (40.758601278, -73.833950876)",40.758601278,-73.833950876,"133-11 ROOSEVELT AVENUE FLUSHING, NY 11354 ",360810871002010,36081087100
36081087100,Census Tract 871; Queens County; New York,39.2,4442,4442,422,46841,430,1575,22.5,10.0,625,625,204,15522,133,244,8.1,NYC,"ARP NEWS, INC.",FLUSHING,NY,11354,QUEENS,NEW YORK CITY,STAND,07/10/2023,"136-21 ROOSEVELT AVENUE FLUSHING, NY 11354 (40.759901731, -73.829297244)",40.759901731,-73.829297244,"136-21 ROOSEVELT AVENUE FLUSHING, NY 11354 ",360810871002003,36081087100
36081088400,Census Tract 884; Queens County; New York,48.3,9257,9257,343,102727,2419,895,6.6,9.1,1410,1410,397,27337,499,205,4.2,NYC,BARKAATI LLC,HOWARD BEACH,NY,11414,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"7 COLEMAN SQUARE HOWARD BEACH, NY 11414 (40.660069995, -73.830575819)",40.660069995,-73.830575819,"7 COLEMAN SQUARE HOWARD BEACH, NY 11414 ",360810884008010,36081088400
36081088400,Census Tract 884; Queens County; New York,48.3,9257,9257,343,102727,2419,895,6.6,9.1,1410,1410,397,27337,499,205,4.2,NYC,MY HB DELI INC,HOWARD BEACH,NY,11414,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"159-54 102ND STREET HOWARD BEACH, NY 11414 (40.658859271, -73.831312337)",40.658859271,-73.831312337,"159-54 102ND STREET HOWARD BEACH, NY 11414 ",360810884007000,36081088400
36081088400,Census Tract 884; Queens County; New York,48.3,9257,9257,343,102727,2419,895,6.6,9.1,1410,1410,397,27337,499,205,4.2,NYC,KESHAV 102 INC,HOWARD BEACH,NY,11414,QUEENS,NEW YORK CITY,CONVENIENCE STORE,07/10/2023,"102-10 159TH ROAD HOWARD BEACH, NY 11414 (40.659712884, -73.830833898)",40.659712884,-73.830833898,"102-10 159TH ROAD HOWARD BEACH, NY 11414 ",360810884006000,36081088400
36081088902,Census Tract 889.02; Queens County; New York,48.2,5393,5393,237,39599,807,1567,21.7,9.2,917,917,239,26432,280,350,9.3,NYC,32ND AVE GROCERY INC,FLUSHING,NY,11354,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"31-52 137TH STREET FLUSHING, NY 11354 (40.768090012, -73.8310385)",40.768090012,-73.8310385,"31-52 137TH STREET FLUSHING, NY 11354 ",360810889021002,36081088902
36081088902,Census Tract 889.02; Queens County; New York,48.2,5393,5393,237,39599,807,1567,21.7,9.2,917,917,239,26432,280,350,9.3,NYC,JOY MARKET INC,FLUSHING,NY,11354,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"34-16 UNION STREET FLUSHING, NY 11354 (40.76639766400007, -73.82772588799997)",40.7663976640001,-73.827725888,"34-16 UNION STREET FLUSHING, NY 11354 ",360810889024002,36081088902
36081088902,Census Tract 889.02; Queens County; New York,48.2,5393,5393,237,39599,807,1567,21.7,9.2,917,917,239,26432,280,350,9.3,NYC,NEW DAYS MARKET CORP,FLUSHING,NY,11354,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"34-10 UNION STREET FLUSHING, NY 11354 (40.766577414, -73.827647434)",40.766577414,-73.827647434,"34-10 UNION STREET FLUSHING, NY 11354 ",360810889024002,36081088902
36081089201,Census Tract 892.01; Queens County; New York,46.1,8806,8806,0,157845,2495,259,3.4,7.9,1590,1590,19,26568,293,145,2.6,NYC,BRAHMANI KRUPA CORPORATION,HOWARD BEACH,NY,11414,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"16104 CROSSBAY BOULEVARD HOWARD BEACH, NY 11414 (40.655594451, -73.839148958)",40.655594451,-73.839148958,"16104 CROSSBAY BOULEVARD HOWARD BEACH, NY 11414 ",360810892014013,36081089201
36081089201,Census Tract 892.01; Queens County; New York,46.1,8806,8806,0,157845,2495,259,3.4,7.9,1590,1590,19,26568,293,145,2.6,NYC,RAGTIME NEWSTAND & LOTTO INC.,HOWARD BEACH,NY,11414,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"157-52 CROSS BAY BOULEVARD HOWARD BEACH, NY 11414 (40.661109602, -73.840768297)",40.661109602,-73.840768297,"157-52 CROSS BAY BOULEVARD HOWARD BEACH, NY 11414 ",360810892012003,36081089201
36081089201,Census Tract 892.01; Queens County; New York,46.1,8806,8806,0,157845,2495,259,3.4,7.9,1590,1590,19,26568,293,145,2.6,NYC,SHAHREEN LLC.,HOWARD BEACH,NY,11414,QUEENS,NEW YORK CITY,CONVENIENCE STORE,07/10/2023,"159-35 CROSS BAY BOULEVARD HOWARD BEACH, NY 11414 (40.658090441, -73.839305236)",40.658090441,-73.839305236,"159-35 CROSS BAY BOULEVARD HOWARD BEACH, NY 11414 ",360810892012018,36081089201
36081089201,Census Tract 892.01; Queens County; New York,46.1,8806,8806,0,157845,2495,259,3.4,7.9,1590,1590,19,26568,293,145,2.6,NYC,HOWARD BEACH PETROLEUM LLC,HOWARD BEACH,NY,11414,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"16115 CROSS BAY BOULEVARD HOWARD BEACH, NY 11414 (40.655135652, -73.838359338)",40.655135652,-73.838359338,"16115 CROSS BAY BOULEVARD HOWARD BEACH, NY 11414 ",360810892014012,36081089201
36081089201,Census Tract 892.01; Queens County; New York,46.1,8806,8806,0,157845,2495,259,3.4,7.9,1590,1590,19,26568,293,145,2.6,NYC,COLLECTIBLES USA INC.,HOWARD BEACH,NY,11414,QUEENS,NEW YORK CITY,CONVENIENCE STORE,07/10/2023,"156-24 CROSSBAY BOULEVARD HOWARD BEACH, NY 11414 (40.663384074, -73.841209437)",40.663384074,-73.841209437,"156-24 CROSSBAY BOULEVARD HOWARD BEACH, NY 11414 ",360810892012002,36081089201
36081089201,Census Tract 892.01; Queens County; New York,46.1,8806,8806,0,157845,2495,259,3.4,7.9,1590,1590,19,26568,293,145,2.6,NYC,SPEEDWAY LLC,HOWARD BEACH,NY,11414,QUEENS,NEW YORK CITY,CONVENIENCE/GAS,07/10/2023,"159-04 CROSSBAY BOULEVARD HOWARD BEACH, NY 11414 (40.658695698, -73.84019925)",40.658695698,-73.84019925,"159-04 CROSSBAY BOULEVARD HOWARD BEACH, NY 11414 ",360810892014000,36081089201
36081089201,Census Tract 892.01; Queens County; New York,46.1,8806,8806,0,157845,2495,259,3.4,7.9,1590,1590,19,26568,293,145,2.6,NYC,CROSSORC CIGAR AND SMOKE CORP,QUEENS,NY,11414,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"15850B CROSSBAY BOULEVARD QUEENS, NY 11414 (40.659470215, -73.840112496)",40.659470215,-73.840112496,"15850B CROSSBAY BOULEVARD QUEENS, NY 11414 ",360810892012016,36081089201
36081091603,Census Tract 916.03; Queens County; New York,50.1,3946,3946,9,134563,1485,48,3.9,5.4,855,855,15,26046,239,54,3.7,NYC,DEIDRE MAEVE'S SUPERMARKET INC.,ROCKAWAY POINT,NY,11697,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"202-36 ROCKAWAY POINT BOULEVARD ROCKAWAY POINT, NY 11697 (40.561329876, -73.912544629)",40.561329876,-73.912544629,"202-36 ROCKAWAY POINT BOULEVARD ROCKAWAY POINT, NY 11697 ",360810916034004,36081091603
36081091900,Census Tract 919; Queens County; New York,50.3,5586,5586,295,101895,965,810,9.4,5.2,1047,1047,157,27220,327,184,4.8,NYC,"YOO, JUNG SIK",COLLEGE POINT,NY,11356,QUEENS,NEW YORK CITY,CONVENIENCE STORE,07/10/2023,"22-50 COLLEGE POINT BOULEVARD COLLEGE POINT, NY 11356 (40.778757325, -73.846376377)",40.778757325,-73.846376377,"22-50 COLLEGE POINT BOULEVARD COLLEGE POINT, NY 11356 ",360810919002008,36081091900
36081091900,Census Tract 919; Queens County; New York,50.3,5586,5586,295,101895,965,810,9.4,5.2,1047,1047,157,27220,327,184,4.8,NYC,VRI GROUP INC.,FLUSHING,NY,11354,QUEENS,NEW YORK CITY,GAS STATION,07/10/2023,"26-27 COLLEGE POINT BOULEVARD FLUSHING, NY 11354 (40.773762884, -73.84569057)",40.773762884,-73.84569057,"26-27 COLLEGE POINT BOULEVARD FLUSHING, NY 11354 ",360810919001005,36081091900
36081092500,Census Tract 925; Queens County; New York,40.5,3622,3622,10,65625,371,740,19.5,2.5,872,872,11,16996,118,180,11.0,NYC,SHRADDHA 15 INC,COLLEGE POINT,NY,11356,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"15-02 COLLEGE POINT BOULEVARD COLLEGE POINT, NY 11356 (40.78410829, -73.845930208)",40.78410829,-73.845930208,"15-02 COLLEGE POINT BOULEVARD COLLEGE POINT, NY 11356 ",360810925001009,36081092500
36081092500,Census Tract 925; Queens County; New York,40.5,3622,3622,10,65625,371,740,19.5,2.5,872,872,11,16996,118,180,11.0,NYC,20-01 POINT BLVD INC.,QUEENS,NY,11356,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"2001 COLLEGE POINT BOULEVARD QUEENS, NY 11356 (40.781580895, -73.845817053)",40.781580895,-73.845817053,"2001 COLLEGE POINT BOULEVARD QUEENS, NY 11356 ",360810925003004,36081092500
36081092500,Census Tract 925; Queens County; New York,40.5,3622,3622,10,65625,371,740,19.5,2.5,872,872,11,16996,118,180,11.0,NYC,PLANET ZAZA INC,QUEENS,NY,11356,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"1811 COLLEGE POINT BOULEVARD QUEENS, NY 11356 (40.7828272, -73.845748656)",40.7828272,-73.845748656,"1811 COLLEGE POINT BOULEVARD QUEENS, NY 11356 ",360810925002004,36081092500
36081092500,Census Tract 925; Queens County; New York,40.5,3622,3622,10,65625,371,740,19.5,2.5,872,872,11,16996,118,180,11.0,NYC,INNERTECH LLC,COLLEGE POINT,NY,11356,QUEENS,NEW YORK CITY,CONVENIENCE STORE,07/10/2023,"2021 COLLEGE POINT BOULEVARD COLLEGE POINT, NY 11356 (40.781027773, -73.845829039)",40.781027773,-73.845829039,"2021 COLLEGE POINT BOULEVARD COLLEGE POINT, NY 11356 ",360810925003004,36081092500
36081092500,Census Tract 925; Queens County; New York,40.5,3622,3622,10,65625,371,740,19.5,2.5,872,872,11,16996,118,180,11.0,NYC,NEW GOLD TIM CORP.,COLLEGE POINT,NY,11356,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"126-01 15TH AVENUE COLLEGE POINT, NY 11356 (40.785048195, -73.842015021)",40.785048195,-73.842015021,"126-01 15TH AVENUE COLLEGE POINT, NY 11356 ",360810925001000,36081092500
36081092500,Census Tract 925; Queens County; New York,40.5,3622,3622,10,65625,371,740,19.5,2.5,872,872,11,16996,118,180,11.0,NYC,RAW MINI SHOP CORPORATION,QUEENS,NY,11356,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"1516 COLLEGE POINT BOULEVARD QUEENS, NY 11356 (40.783758304, -73.845953259)",40.783758304,-73.845953259,"1516 COLLEGE POINT BOULEVARD QUEENS, NY 11356 ",360810925001009,36081092500
36081092900,Census Tract 929; Queens County; New York,37.0,7942,7942,27,100063,1174,1120,2.6,5.1,1363,1363,41,40617,294,309,2.3,NYC,BHAKTI 14 INC,COLLEGE POINT,NY,11356,QUEENS,NEW YORK CITY,CONVENIENCE STORE,07/10/2023,"14-42 COLLEGE POINT BOULEVARD COLLEGE POINT, NY 11356 (40.784788523, -73.845912606)",40.784788523,-73.845912606,"14-42 COLLEGE POINT BOULEVARD COLLEGE POINT, NY 11356 ",360810929002000,36081092900
36081092900,Census Tract 929; Queens County; New York,37.0,7942,7942,27,100063,1174,1120,2.6,5.1,1363,1363,41,40617,294,309,2.3,NYC,NEIGHBORHOOD GROCERY AND DELI FOOD CORP,COLLEGE POINT,NY,11356,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"115-23 14TH ROAD COLLEGE POINT, NY 11356 (40.784783662, -73.851366208)",40.784783662,-73.851366208,"115-23 14TH ROAD COLLEGE POINT, NY 11356 ",360810929003006,36081092900
36081092900,Census Tract 929; Queens County; New York,37.0,7942,7942,27,100063,1174,1120,2.6,5.1,1363,1363,41,40617,294,309,2.3,NYC,SMOKE BASE CONVENIENCE STORE INC.,QUEENS,NY,11356,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"1421 COLLEGE POINT BOULEVARD QUEENS, NY 11356 (40.78472348, -73.845671291)",40.78472348,-73.845671291,"1421 COLLEGE POINT BOULEVARD QUEENS, NY 11356 ",360810929003007,36081092900
36081093401,Census Tract 934.01; Queens County; New York,41.3,4123,4123,51,110875,880,587,12.9,5.7,816,816,78,20513,148,122,5.8,NYC,PHILYOUNG CORP.,BELLE HARBOR,NY,11694,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"418 BEACH 129TH STREET BELLE HARBOR, NY 11694 (40.578370537, -73.849240892)",40.578370537,-73.849240892,"418 BEACH 129TH STREET BELLE HARBOR, NY 11694 ",360810934011012,36081093401
36081093401,Census Tract 934.01; Queens County; New York,41.3,4123,4123,51,110875,880,587,12.9,5.7,816,816,78,20513,148,122,5.8,NYC,"DAVID'S LOT, INC.",BELLE HABOR,NY,11694,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"413 BEACH 129TH STREET BELLE HABOR, NY 11694 (40.578165599, -73.849399646)",40.578165599,-73.849399646,"413 BEACH 129TH STREET BELLE HABOR, NY 11694 ",360810934011011,36081093401
36081093402,Census Tract 934.02; Queens County; New York,40.6,4105,4105,243,110625,846,662,12.6,9.8,1006,1006,103,28720,214,152,6.7,NYC,DAHALEEL 1 INC,ROCKAWAY PARK,NY,11694,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"281 BEACH 116TH STREET ROCKAWAY PARK, NY 11694 (40.581312334, -73.838281219)",40.581312334,-73.838281219,"281 BEACH 116TH STREET ROCKAWAY PARK, NY 11694 ",360810934023007,36081093402
36081093402,Census Tract 934.02; Queens County; New York,40.6,4105,4105,243,110625,846,662,12.6,9.8,1006,1006,103,28720,214,152,6.7,NYC,BEACH 116 DELI & GROCERY CORP,ROCKAWAY PARK,NY,11649,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"201 BEACH 116TH STREET ROCKAWAY PARK, NY 11649 (40.579850027, -73.837436155)",40.579850027,-73.837436155,"201 BEACH 116TH STREET ROCKAWAY PARK, NY 11649 ",360810934023007,36081093402
36081093800,Census Tract 938; Queens County; New York,50.1,5273,5273,390,72981,560,1403,13.6,6.7,755,755,130,9587,200,278,6.7,NYC,KAPIRAJ 11 INC.,ROCKAWAY PARK,NY,11694,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"206 BEACH 116TH STREET ROCKAWAY PARK, NY 11694 (40.580084343, -73.837131473)",40.580084343,-73.837131473,"206 BEACH 116TH STREET ROCKAWAY PARK, NY 11694 ",360810938003004,36081093800
36081093800,Census Tract 938; Queens County; New York,50.1,5273,5273,390,72981,560,1403,13.6,6.7,755,755,130,9587,200,278,6.7,NYC,THE STOP & SHOP SUPERMARKET COMPANY,BELLE HARBOR,NY,11694,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"11215  BEACH CHANNEL DRIVE BELLE HARBOR, NY 11694 (40.58243773, -73.835404214)",40.58243773,-73.835404214,"11215  BEACH CHANNEL DRIVE BELLE HARBOR, NY 11694 ",360810938003003,36081093800
36081093800,Census Tract 938; Queens County; New York,50.1,5273,5273,390,72981,560,1403,13.6,6.7,755,755,130,9587,200,278,6.7,NYC,"BEACH CONVENIENCE STORE, LTD.",ROCKAWAY PARK,NY,11694,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"202 BEACH 116TH STREET ROCKAWAY PARK, NY 11694 (40.580001404, -73.837088809)",40.580001404,-73.837088809,"202 BEACH 116TH STREET ROCKAWAY PARK, NY 11694 ",360810938003004,36081093800
36081093800,Census Tract 938; Queens County; New York,50.1,5273,5273,390,72981,560,1403,13.6,6.7,755,755,130,9587,200,278,6.7,NYC,"ROCKAWAY FOOD MART, INC.",ROCKAWAY PARK,NY,11694,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"186 BEACH 116TH STREET ROCKAWAY PARK, NY 11694 (40.579476822, -73.836782618)",40.579476822,-73.836782618,"186 BEACH 116TH STREET ROCKAWAY PARK, NY 11694 ",360810938003005,36081093800
36081093800,Census Tract 938; Queens County; New York,50.1,5273,5273,390,72981,560,1403,13.6,6.7,755,755,130,9587,200,278,6.7,NYC,PAR CARD & GIFT L.L.C.,ROCKAWAY,NY,11694,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"212 BEACH 116TH STREET ROCKAWAY, NY 11694 (40.580216567, -73.837210095)",40.580216567,-73.837210095,"212 BEACH 116TH STREET ROCKAWAY, NY 11694 ",360810938003004,36081093800
36081093800,Census Tract 938; Queens County; New York,50.1,5273,5273,390,72981,560,1403,13.6,6.7,755,755,130,9587,200,278,6.7,NYC,LUIS DISCOUNT CORP,ROCKAWAY PARK,NY,11694,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"200 BEACH 116TH  STREET ROCKAWAY PARK, NY 11694 (40.579801076, -73.836960231)",40.579801076,-73.836960231,"200 BEACH 116TH  STREET ROCKAWAY PARK, NY 11694 ",360810938003005,36081093800
36081093800,Census Tract 938; Queens County; New York,50.1,5273,5273,390,72981,560,1403,13.6,6.7,755,755,130,9587,200,278,6.7,NYC,ROCKAWAY BEACH MART INC,ROCKAWAY PARK,NY,11694,QUEENS,NEW YORK CITY,CONVENIENCE/GAS,07/10/2023,"115-20 BEACH CHANNEL DRIVE ROCKAWAY PARK, NY 11694 (40.582083469, -73.838091453)",40.582083469,-73.838091453,"115-20 BEACH CHANNEL DRIVE ROCKAWAY PARK, NY 11694 ",360810938003000,36081093800
36081093800,Census Tract 938; Queens County; New York,50.1,5273,5273,390,72981,560,1403,13.6,6.7,755,755,130,9587,200,278,6.7,NYC,SWEET DELI MINIMART CORP,QUEENS,NY,11694,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"11230 ROCKAWAY BEACH BOULEVARD QUEENS, NY 11694 (40.580674256, -73.834345235)",40.580674256,-73.834345235,"11230 ROCKAWAY BEACH BOULEVARD QUEENS, NY 11694 ",360810938003004,36081093800
36081093800,Census Tract 938; Queens County; New York,50.1,5273,5273,390,72981,560,1403,13.6,6.7,755,755,130,9587,200,278,6.7,NYC,115-05 MINI MART CORP,ROCKAWAY PARK,NY,11694,QUEENS,NEW YORK CITY,CONVENIENCE/GAS,07/10/2023,"115-05 BEACH CHANNEL DRIVE ROCKAWAY PARK, NY 11694 (40.58156048, -73.837420481)",40.58156048,-73.837420481,"115-05 BEACH CHANNEL DRIVE ROCKAWAY PARK, NY 11694 ",360810938003003,36081093800
36081093800,Census Tract 938; Queens County; New York,50.1,5273,5273,390,72981,560,1403,13.6,6.7,755,755,130,9587,200,278,6.7,NYC,108 BAGEL CORP.,ROCKAWAY PARK,NY,11694,QUEENS,NEW YORK CITY,RESTAURANT/ATUPA,07/10/2023,"108-01 108TH STREET ROCKAWAY PARK, NY 11694 (40.580560375, -73.828844458)",40.580560375,-73.828844458,"108-01 108TH STREET ROCKAWAY PARK, NY 11694 ",360810938001002,36081093800
36081093800,Census Tract 938; Queens County; New York,50.1,5273,5273,390,72981,560,1403,13.6,6.7,755,755,130,9587,200,278,6.7,NYC,ROCKAWAY BEACH SERVICE STATION INC,ROCKAWAY PARK,NY,11694,QUEENS,NEW YORK CITY,CONVENIENCE/GAS,07/10/2023,"112-01 BEACH CHANNEL DRIVE ROCKAWAY PARK, NY 11694 (40.58243312, -73.834673145)",40.58243312,-73.834673145,"112-01 BEACH CHANNEL DRIVE ROCKAWAY PARK, NY 11694 ",360810938003003,36081093800
