,GEOID,NAME,population_estimate,race_estimate,med_inc_estimate,tenure_estimate,poverty_estimate,population_moe,race_moe,med_inc_moe,tenure_moe,poverty_moe,LOCAL.HEALTH.UNIT,OPERATION.NAME,CITY,STATE,ZIP,MUNICIPALITY,COUNTY,VENDOR.TYPE,CREATION.DATE,LOCATION,LAT,LONG,ADDRESS,census_code,census_tract
4176,36081040200,"Census Tract 402, Queens County, New York",1706,1706,120833,494,1706,350,350,39788,91,350,NYC,NEW Y&B DELI & GROCERY CORP,SAINT ALBANS,NY,11412,NEW YORK CITY,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"11052 FARMERS BOULEVARD SAINT ALBANS, NY 11412 (40.702023181, -73.765978838)",40.702023181,-73.765978838,"11052 FARMERS BOULEVARD SAINT ALBANS, NY 11412 ",360810402001001,36081040200
4177,36081040301,"Census Tract 403.01, Queens County, New York",3141,3141,32339,914,3141,745,745,28617,350,745,NYC,CARLO'S CARNICERIA DELI CORP.,CORONA,NY,11368,QUEENS,NEW YORK CITY,CONVENIENCE STORE,07/10/2023,"10454 ROOSEVELT AVENUE CORONA, NY 11368 (40.750236726, -73.859751464)",40.750236726,-73.859751464,"10454 ROOSEVELT AVENUE CORONA, NY 11368 ",360810403011000,36081040301
4178,36081040301,"Census Tract 403.01, Queens County, New York",3141,3141,32339,914,3141,745,745,28617,350,745,NYC,SHIVU INC,CORONA,NY,11368,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"4015 104TH STREET CORONA, NY 11368 (40.749295606, -73.86125459)",40.749295606,-73.86125459,"4015 104TH STREET CORONA, NY 11368 ",360810403011000,36081040301
4179,36081040302,"Census Tract 403.02, Queens County, New York",4401,4401,70192,1006,4401,821,821,12300,138,821,NYC,"BAEZ, JOSE N.",CORONA,NY,11368,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"104-14 37TH AVENUE CORONA, NY 11368 (40.753559606, -73.862946226)",40.753559606,-73.862946226,"104-14 37TH AVENUE CORONA, NY 11368 ",360810403021001,36081040302
4180,36081040302,"Census Tract 403.02, Queens County, New York",4401,4401,70192,1006,4401,821,821,12300,138,821,NYC,"NEW A+ GOURMET DELI, INC",CORONA,NY,11368,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"39-24A 108TH STREET CORONA, NY 11368 (40.750801457, -73.858985693)",40.750801457,-73.858985693,"39-24A 108TH STREET CORONA, NY 11368 ",360810403021005,36081040302
4181,36081040400,"Census Tract 404, Queens County, New York",4343,4343,60625,1402,4313,565,565,20614,211,560,NYC,LUCKY DELI MINI MARKET CORP,JAMAICA,NY,11412,QUEENS,NEW YORK CITY,CONVENIENCE STORE,07/10/2023,"18379 LIBERTY AVENUE JAMAICA, NY 11412 (40.705091795, -73.773406965)",40.705091795,-73.773406965,"18379 LIBERTY AVENUE JAMAICA, NY 11412 ",360810404004003,36081040400
4182,36081040400,"Census Tract 404, Queens County, New York",4343,4343,60625,1402,4313,565,565,20614,211,560,NYC,SAINT ALBANS DELI CORP,SAINT ALBANS,NY,11412,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"188-12 LIBERTY AVENUE SAINT ALBANS, NY 11412 (40.703635984, -73.76845854)",40.703635984,-73.76845854,"188-12 LIBERTY AVENUE SAINT ALBANS, NY 11412 ",360810404003005,36081040400
4183,36081040502,"Census Tract 405.02, Queens County, New York",2301,2301,82011,495,2254,612,612,23367,108,619,NYC,CORONA ELITE EXOTICS INC,QUEENS,NY,11368,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"3770 103RD STREET QUEENS, NY 11368 (40.751397242, -73.86358652)",40.751397242,-73.86358652,"3770 103RD STREET QUEENS, NY 11368 ",360810405021001,36081040502
4184,36081040502,"Census Tract 405.02, Queens County, New York",2301,2301,82011,495,2254,612,612,23367,108,619,NYC,A & L DELI MEAT MARKET CORP.,CORONA,NY,11368,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"102-02 37TH AVENUE CORONA, NY 11368 (40.752969352, -73.865211519)",40.752969352,-73.865211519,"102-02 37TH AVENUE CORONA, NY 11368 ",360810405021001,36081040502
4185,36081040502,"Census Tract 405.02, Queens County, New York",2301,2301,82011,495,2254,612,612,23367,108,619,NYC,J & B DELI & GROCERY CORP,CORONA,NY,11368,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"37-22 103RD STREET CORONA, NY 11368 (40.752664963, -73.864245505)",40.752664963,-73.864245505,"37-22 103RD STREET CORONA, NY 11368 ",360810405021001,36081040502
4186,36081040502,"Census Tract 405.02, Queens County, New York",2301,2301,82011,495,2254,612,612,23367,108,619,NYC,LUCKY CORONA INC.,CORONA,NY,11368,QUEENS,NEW YORK CITY,CONVENIENCE STORE,07/10/2023,"103-01 ROOSEVELT AVENUE CORONA, NY 11368 (40.750003835, -73.862537944)",40.750003835,-73.862537944,"103-01 ROOSEVELT AVENUE CORONA, NY 11368 ",360810405021002,36081040502
4187,36081040502,"Census Tract 405.02, Queens County, New York",2301,2301,82011,495,2254,612,612,23367,108,619,NYC,CITY SMOKE SHOP,QUEENS,NY,11368,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"10315 ROOSEVELT AVENUE QUEENS, NY 11368 (40.750031034, -73.862225885)",40.750031034,-73.862225885,"10315 ROOSEVELT AVENUE QUEENS, NY 11368 ",360810405021002,36081040502
4188,36081040502,"Census Tract 405.02, Queens County, New York",2301,2301,82011,495,2254,612,612,23367,108,619,NYC,TEJADA FAMILY GROCERY CORP,CORONA,NY,11368,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"3902 104TH STREET CORONA, NY 11368 (40.750805689, -73.86231289)",40.750805689,-73.86231289,"3902 104TH STREET CORONA, NY 11368 ",360810405021002,36081040502
4189,36081040701,"Census Tract 407.01, Queens County, New York",3881,3881,73608,872,3711,955,955,12352,129,870,NYC,101-18 CANDY AND GROCERY SMOKE SHOP CORPORATION,QUEENS,NY,11368,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"10118 43RD AVENUE QUEENS, NY 11368 (40.747007975, -73.863085617)",40.747007975,-73.863085617,"10118 43RD AVENUE QUEENS, NY 11368 ",360810407012003,36081040701
4190,36081040701,"Census Tract 407.01, Queens County, New York",3881,3881,73608,872,3711,955,955,12352,129,870,NYC,MONTERO'S GROCERY CORP.,CORONA,NY,11368,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"41-01 99TH STREET CORONA, NY 11368 (40.747811883, -73.865444033)",40.747811883,-73.865444033,"41-01 99TH STREET CORONA, NY 11368 ",360810407012000,36081040701
4191,36081040701,"Census Tract 407.01, Queens County, New York",3881,3881,73608,872,3711,955,955,12352,129,870,NYC,SMOKEY INC,CORONA,NY,11368,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"41-02 102ND STREET CORONA, NY 11368 (40.748363664, -73.863611079)",40.748363664,-73.863611079,"41-02 102ND STREET CORONA, NY 11368 ",360810407012000,36081040701
4192,36081040701,"Census Tract 407.01, Queens County, New York",3881,3881,73608,872,3711,955,955,12352,129,870,NYC,TECTRONICS ELECTRONIC SERVICES INC,QUEENS,NY,11368,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"4222B NATIONAL STREET QUEENS, NY 11368 (40.74697495, -73.863825069)",40.74697495,-73.863825069,"4222B NATIONAL STREET QUEENS, NY 11368 ",360810407012001,36081040701
4193,36081040701,"Census Tract 407.01, Queens County, New York",3881,3881,73608,872,3711,955,955,12352,129,870,NYC,"VAPESRUSA, INC.",CORONA,NY,11368,QUEENS,NEW YORK CITY,RETAIL ELECTRONIC CIGARETTE STORE,07/10/2023,"99-27 43RD AVENUE CORONA, NY 11368 (40.746708671, -73.864576449)",40.746708671,-73.864576449,"99-27 43RD AVENUE CORONA, NY 11368 ",360810407012001,36081040701
4194,36081040701,"Census Tract 407.01, Queens County, New York",3881,3881,73608,872,3711,955,955,12352,129,870,NYC,JEFF DELI GROCERY CORP,CORONA,NY,11368,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"43-07 NATIONAL STREET CORONA, NY 11368 (40.746624628, -73.863670506)",40.746624628,-73.863670506,"43-07 NATIONAL STREET CORONA, NY 11368 ",360810407012003,36081040701
4195,36081040702,"Census Tract 407.02, Queens County, New York",4793,4793,91806,991,4723,1023,1023,7723,133,987,NYC,AJ COMMUNITY STORE INC,CORONA,NY,11368,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"100-23 37TH AVENUE CORONA, NY 11368 (40.752849365, -73.866424632)",40.752849365,-73.866424632,"100-23 37TH AVENUE CORONA, NY 11368 ",360810407021000,36081040702
4196,36081040702,"Census Tract 407.02, Queens County, New York",4793,4793,91806,991,4723,1023,1023,7723,133,987,NYC,MARIANITA'S GROCERY CORP.,CORONA,NY,11368,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"100-02 37TH AVENUE CORONA, NY 11368 (40.752466941, -73.867068865)",40.752466941,-73.867068865,"100-02 37TH AVENUE CORONA, NY 11368 ",360810407022000,36081040702
4197,36081040902,"Census Tract 409.02, Queens County, New York",3640,3640,57763,822,3612,972,972,16460,120,965,NYC,"MI ESQUINA MARKET, CORP.",CORONA,NY,11368,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"98-02 37TH AVENUE CORONA, NY 11368 (40.751988124, -73.868866867)",40.751988124,-73.868866867,"98-02 37TH AVENUE CORONA, NY 11368 ",360810409022000,36081040902
4198,36081041100,"Census Tract 411, Queens County, New York",4376,4376,62870,1194,4370,839,839,13021,433,839,NYC,LOS PAISAS DELI GROCERY CORP,CORONA,NY,11368,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"45-14 NATIONAL STREET CORONA, NY 11368 (40.745582213, -73.864465698)",40.745582213,-73.864465698,"45-14 NATIONAL STREET CORONA, NY 11368 ",360810411001001,36081041100
4199,36081041100,"Census Tract 411, Queens County, New York",4376,4376,62870,1194,4370,839,839,13021,433,839,NYC,"MORENO, HILDA",CORONA,NY,11368,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"97-56 CORONA AVENUE CORONA, NY 11368 (40.7440829, -73.865645702)",40.7440829,-73.865645702,"97-56 CORONA AVENUE CORONA, NY 11368 ",360810411002002,36081041100
4200,36081041100,"Census Tract 411, Queens County, New York",4376,4376,62870,1194,4370,839,839,13021,433,839,NYC,LOS VECINOS GROCERY STORE INC,CORONA,NY,11368,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"4701 JUNCTION BOULEVARD CORONA, NY 11368 (40.743187, -73.867336499)",40.743187,-73.867336499,"4701 JUNCTION BOULEVARD CORONA, NY 11368 ",360810411001005,36081041100
4201,36081041300,"Census Tract 413, Queens County, New York",5070,5070,64565,1038,4954,918,918,13628,102,899,NYC,CORONA 103RD INC,CORONA,NY,11368,QUEENS,NEW YORK CITY,CONVENIENCE STORE,07/10/2023,"10302 CORONA AVENUE CORONA, NY 11368 (40.743996692, -73.859714416)",40.743996692,-73.859714416,"10302 CORONA AVENUE CORONA, NY 11368 ",360810413001000,36081041300
4202,36081041300,"Census Tract 413, Queens County, New York",5070,5070,64565,1038,4954,918,918,13628,102,899,NYC,LA LEYENDA DELI GROCERY CORP,CORONA,NY,11368,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"4812 104TH STREET CORONA, NY 11368 (40.744680278, -73.859161965)",40.744680278,-73.859161965,"4812 104TH STREET CORONA, NY 11368 ",360810413002004,36081041300
4203,36081041300,"Census Tract 413, Queens County, New York",5070,5070,64565,1038,4954,918,918,13628,102,899,NYC,CORONA EXOTIC SMOKE SHOP INC,QUEENS,NY,11368,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"10320 CORONA AVENUE QUEENS, NY 11368 (40.743935714, -73.859085186)",40.743935714,-73.859085186,"10320 CORONA AVENUE QUEENS, NY 11368 ",360810413001000,36081041300
4204,36081041300,"Census Tract 413, Queens County, New York",5070,5070,64565,1038,4954,918,918,13628,102,899,NYC,PARAM FOODS INC,CORONA,NY,11368,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"4832 104TH STREET CORONA, NY 11368 (40.744248485, -73.858930205)",40.744248485,-73.858930205,"4832 104TH STREET CORONA, NY 11368 ",360810413002004,36081041300
4205,36081041500,"Census Tract 415, Queens County, New York",4787,4787,59978,1429,4656,972,972,20566,406,922,NYC,JC NEW DELI & GROCERY CORP,CORONA,NY,11368,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"4802 108TH STREET CORONA, NY 11368 (40.74579285, -73.856392919)",40.74579285,-73.856392919,"4802 108TH STREET CORONA, NY 11368 ",360810415002001,36081041500
4206,36081041500,"Census Tract 415, Queens County, New York",4787,4787,59978,1429,4656,972,972,20566,406,922,NYC,FOREST HILLS BEER DIST. INC.,CORONA,NY,11368,QUEENS,NEW YORK CITY,CONVENIENCE STORE,07/10/2023,"45-20 108TH STREET CORONA, NY 11368 (40.747355153, -73.857209903)",40.747355153,-73.857209903,"45-20 108TH STREET CORONA, NY 11368 ",360810415001004,36081041500
4207,36081041500,"Census Tract 415, Queens County, New York",4787,4787,59978,1429,4656,972,972,20566,406,922,NYC,J AND M GROCERY CORP,CORONA,NY,11368,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"4501 104TH STREET CORONA, NY 11368 (40.746983206, -73.86007006)",40.746983206,-73.86007006,"4501 104TH STREET CORONA, NY 11368 ",360810415001004,36081041500
4208,36081041500,"Census Tract 415, Queens County, New York",4787,4787,59978,1429,4656,972,972,20566,406,922,NYC,BAJWA FOOD MARKET LLC,CORONA,NY,11368,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"104-03 47TH AVENUE CORONA, NY 11368 (40.745906425, -73.859390958)",40.745906425,-73.859390958,"104-03 47TH AVENUE CORONA, NY 11368 ",360810415001007,36081041500
4209,36081042400,"Census Tract 424, Queens County, New York",2491,2491,72750,817,2410,417,417,29154,132,419,NYC,SAMANTHA'S 178 DELI GROCERY CORP,JAMAICA,NY,11433,QUEENS,NEW YORK CITY,CONVENIENCE STORE,07/10/2023,"17802 SAYRES AVENUE JAMAICA, NY 11433 (40.697231791, -73.775548792)",40.697231791,-73.775548792,"17802 SAYRES AVENUE JAMAICA, NY 11433 ",360810424002003,36081042400
4210,36081042700,"Census Tract 427, Queens County, New York",4859,4859,48778,1471,4784,923,923,28787,334,881,NYC,CHECO MINI MARKET CORP,CORONA,NY,11368,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"50-19 108TH STREET CORONA, NY 11368 (40.744096479, -73.85517243)",40.744096479,-73.85517243,"50-19 108TH STREET CORONA, NY 11368 ",360810427001001,36081042700
4211,36081042700,"Census Tract 427, Queens County, New York",4859,4859,48778,1471,4784,923,923,28787,334,881,NYC,JAA DELI CORP.,CORONA,NY,11368,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"49-04 111TH STREET CORONA, NY 11368 (40.74600508, -73.853090533)",40.74600508,-73.853090533,"49-04 111TH STREET CORONA, NY 11368 ",360810427001000,36081042700
4212,36081043701,"Census Tract 437.01, Queens County, New York",3229,3229,58625,776,2868,539,539,37140,108,534,NYC,HORACE GAS INC.,CORONA,NY,11368,QUEENS,NEW YORK CITY,CONVENIENCE/GAS,07/10/2023,"110-35 HORACE HARDING EXPRESSWAY CORONA, NY 11368 (40.738747567, -73.849217004)",40.738747567,-73.849217004,"110-35 HORACE HARDING EXPRESSWAY CORONA, NY 11368 ",360810437012003,36081043701
4213,36081043702,"Census Tract 437.02, Queens County, New York",8641,8641,55573,2167,8406,1289,1289,8280,164,1214,NYC,JUSBELINDA GROCERY CORP,CORONA,NY,11368,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"10544 OTIS AVENUE CORONA, NY 11368 (40.739358132, -73.854705542)",40.739358132,-73.854705542,"10544 OTIS AVENUE CORONA, NY 11368 ",360810437022000,36081043702
4214,36081043702,"Census Tract 437.02, Queens County, New York",8641,8641,55573,2167,8406,1289,1289,8280,164,1214,NYC,MUKTI 49 PETROLEUM INC.,CORONA,NY,11368,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"9949 HORACE HARDING EXPRESSWAY CORONA, NY 11368 (40.73654979, -73.857274444)",40.73654979,-73.857274444,"9949 HORACE HARDING EXPRESSWAY CORONA, NY 11368 ",360810437021002,36081043702
4215,36081043900,"Census Tract 439, Queens County, New York",3377,3377,44886,1034,3362,835,835,19751,174,833,NYC,GORIS MINI MARKET INC,CORONA,NY,11368,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"5223 103RD STREET CORONA, NY 11368 (40.741448887, -73.85761785)",40.741448887,-73.85761785,"5223 103RD STREET CORONA, NY 11368 ",360810439001004,36081043900
4216,36081043900,"Census Tract 439, Queens County, New York",3377,3377,44886,1034,3362,835,835,19751,174,833,NYC,KHYER AND RAHMAN INC,CORONA,NY,10368,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"107-24 CORONA AVENUE CORONA, NY 10368 (40.743319979, -73.855451631)",40.743319979,-73.855451631,"107-24 CORONA AVENUE CORONA, NY 10368 ",360810439001000,36081043900
4217,36081043900,"Census Tract 439, Queens County, New York",3377,3377,44886,1034,3362,835,835,19751,174,833,NYC,VANESSA FOODS CORP.,CORONA,NY,11368,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"52-18 108TH STREET CORONA, NY 11368 (40.742748292, -73.854815445)",40.742748292,-73.854815445,"52-18 108TH STREET CORONA, NY 11368 ",360810439001004,36081043900
4218,36081043900,"Census Tract 439, Queens County, New York",3377,3377,44886,1034,3362,835,835,19751,174,833,NYC,CORONA FLOWERS INC.,CORONA,NY,11368,QUEENS,NEW YORK CITY,CONVENIENCE STORE,07/10/2023,"10414 CORONA AVENUE CORONA, NY 11368 (40.743877418, -73.858195028)",40.743877418,-73.858195028,"10414 CORONA AVENUE CORONA, NY 11368 ",360810439001001,36081043900
4219,36081043900,"Census Tract 439, Queens County, New York",3377,3377,44886,1034,3362,835,835,19751,174,833,NYC,"53RD QUEENS BEER, INC.",CORONA,NY,11368,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"104-09 53RD AVENUE CORONA, NY 11368 (40.741835419, -73.856513283)",40.741835419,-73.856513283,"104-09 53RD AVENUE CORONA, NY 11368 ",360810439001004,36081043900
4220,36081043900,"Census Tract 439, Queens County, New York",3377,3377,44886,1034,3362,835,835,19751,174,833,NYC,ALEGRIA CONVENIENT CORPORATION,CORONA,NY,11368,QUEENS,NEW YORK CITY,TOBACCO RETAIL,07/10/2023,"52-12 108TH STREET CORONA, NY 11368 (40.742876199, -73.854893816)",40.742876199,-73.854893816,"52-12 108TH STREET CORONA, NY 11368 ",360810439001004,36081043900
4221,36081043900,"Census Tract 439, Queens County, New York",3377,3377,44886,1034,3362,835,835,19751,174,833,NYC,"PAULINO, FRANKLYN M",CORONA,NY,11368,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"103-21 MARTENSE AVENUE CORONA, NY 11368 (40.740893963, -73.855997545)",40.740893963,-73.855997545,"103-21 MARTENSE AVENUE CORONA, NY 11368 ",360810439002005,36081043900
4222,36081043900,"Census Tract 439, Queens County, New York",3377,3377,44886,1034,3362,835,835,19751,174,833,NYC,108 DELI & GROCERY INC.,CORONA,NY,11368,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"53-14 108TH STREET CORONA, NY 11368 (40.742271822, -73.854584356)",40.742271822,-73.854584356,"53-14 108TH STREET CORONA, NY 11368 ",360810439002001,36081043900
4223,36081044000,"Census Tract 440, Queens County, New York",4503,4503,72781,1105,4503,866,866,36002,147,866,NYC,NEW WAY CONVENIENCE CORP,QUEENS,NY,11433,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"10513 177TH STREET QUEENS, NY 11433 (40.703222589, -73.78088949)",40.703222589,-73.78088949,"10513 177TH STREET QUEENS, NY 11433 ",360810440003006,36081044000
4224,36081044000,"Census Tract 440, Queens County, New York",4503,4503,72781,1105,4503,866,866,36002,147,866,NYC,FAMOSA GROCERY CORP,JAMAICA,NY,11433,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"104-19 177TH STREET JAMAICA, NY 11433 (40.703701405, -73.78123759)",40.703701405,-73.78123759,"104-19 177TH STREET JAMAICA, NY 11433 ",360810440003005,36081044000
4225,36081044301,"Census Tract 443.01, Queens County, New York",3658,3658,30425,1262,3654,941,941,18486,147,941,NYC,LEE STOP 1 MARKET CORP,CORONA,NY,11368,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"5520 103RD STREET CORONA, NY 11368 (40.740391258, -73.85664094)",40.740391258,-73.85664094,"5520 103RD STREET CORONA, NY 11368 ",360810443012002,36081044301
4226,36081044301,"Census Tract 443.01, Queens County, New York",3658,3658,30425,1262,3654,941,941,18486,147,941,NYC,STOP 5 SMOKE SHOP CORPORATION,QUEENS,NY,11368,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"9908 LEWIS AVENUE QUEENS, NY 11368 (40.739776236, -73.860309279)",40.739776236,-73.860309279,"9908 LEWIS AVENUE QUEENS, NY 11368 ",360810443012004,36081044301
4227,36081044302,"Census Tract 443.02, Queens County, New York",4272,4272,55667,1260,4272,936,936,17241,172,936,NYC,STOP 25TH CONVENIENCE DELI CORP,QUEENS,NY,11368,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"9619 57TH AVENUE QUEENS, NY 11368 (40.737216696, -73.864331084)",40.737216696,-73.864331084,"9619 57TH AVENUE QUEENS, NY 11368 ",360810443023003,36081044302
4228,36081044302,"Census Tract 443.02, Queens County, New York",4272,4272,55667,1260,4272,936,936,17241,172,936,NYC,TOP 1 DELI GRILL INC,CORONA,NY,11368,QUEENS,NEW YORK CITY,CONVENIENCE STORE,07/10/2023,"9707 57TH AVENUE CORONA, NY 11368 (40.737395482, -73.863726917)",40.737395482,-73.863726917,"9707 57TH AVENUE CORONA, NY 11368 ",360810443023002,36081044302
4229,36081044302,"Census Tract 443.02, Queens County, New York",4272,4272,55667,1260,4272,936,936,17241,172,936,NYC,SKYBLUE GOURMET DELI INC,ELMHURST,NY,11373,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"5607  JUNCTION BOULEVARD ELMHURST, NY 11373 (40.737053124, -73.865830691)",40.737053124,-73.865830691,"5607  JUNCTION BOULEVARD ELMHURST, NY 11373 ",360810443023005,36081044302
4230,36081044302,"Census Tract 443.02, Queens County, New York",4272,4272,55667,1260,4272,936,936,17241,172,936,NYC,JUNCTION GROCERY & VAPES INC,ELMHURST,NY,11373,QUEENS,NEW YORK CITY,CONVENIENCE STORE,07/10/2023,"9501 57TH AVENUE ELMHURST, NY 11373 (40.73679999, -73.865727593)",40.73679999,-73.865727593,"9501 57TH AVENUE ELMHURST, NY 11373 ",360810443023005,36081044302
4231,36081044302,"Census Tract 443.02, Queens County, New York",4272,4272,55667,1260,4272,936,936,17241,172,936,NYC,CLOUDY 707 CORP,QUEENS,NY,11368,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"9711 57TH AVENUE QUEENS, NY 11368 (40.737471925, -73.863473699)",40.737471925,-73.863473699,"9711 57TH AVENUE QUEENS, NY 11368 ",360810443023002,36081044302
4232,36081044400,"Census Tract 444, Queens County, New York",4405,4405,49911,1037,4387,900,900,22695,162,903,NYC,RONY ST FLEUR,QUEENS,NY,11432,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"17032 JAMAICA AVENUE QUEENS, NY 11432 (40.707273294, -73.789254892)",40.707273294,-73.789254892,"17032 JAMAICA AVENUE QUEENS, NY 11432 ",360810444001000,36081044400
4233,36081044400,"Census Tract 444, Queens County, New York",4405,4405,49911,1037,4387,900,900,22695,162,903,NYC,A.S. CANDY & GROCERY INC.,JAMAICA,NY,11433,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"92-01A 165TH STREET JAMAICA, NY 11433 (40.705394592, -73.794680989)",40.705394592,-73.794680989,"92-01A 165TH STREET JAMAICA, NY 11433 ",360810444001007,36081044400
4234,36081044601,"Census Tract 446.01, Queens County, New York",3835,3835,51585,1202,3835,571,571,10630,130,571,NYC,161 DELI AND GRILL CORP,JAMAICA,NY,11431,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"90-46 161ST STREET JAMAICA, NY 11431 (40.7042987, -73.798854674)",40.7042987,-73.798854674,"90-46 161ST STREET JAMAICA, NY 11431 ",360810446011002,36081044601
4235,36081044601,"Census Tract 446.01, Queens County, New York",3835,3835,51585,1202,3835,571,571,10630,130,571,NYC,UNION HALL DELI & GROCERY INC,JAMAICA,NY,11433,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"92-25 UNION HALL STREET JAMAICA, NY 11433 (40.703675337, -73.797410053)",40.703675337,-73.797410053,"92-25 UNION HALL STREET JAMAICA, NY 11433 ",360810446012003,36081044601
4236,36081044601,"Census Tract 446.01, Queens County, New York",3835,3835,51585,1202,3835,571,571,10630,130,571,NYC,162 JAMAICA DELI INC.,JAMAICA,NY,11432,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"89-74 162ND STREET JAMAICA, NY 11432 (40.704749981, -73.798097202)",40.704749981,-73.798097202,"89-74 162ND STREET JAMAICA, NY 11432 ",360810446011000,36081044601
4237,36081044601,"Census Tract 446.01, Queens County, New York",3835,3835,51585,1202,3835,571,571,10630,130,571,NYC,GRAY GROCERY CORP,JAMAICA,NY,11432,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"89-12 163RD STREET JAMAICA, NY 11432 (40.706631677, -73.7981459)",40.706631677,-73.7981459,"89-12 163RD STREET JAMAICA, NY 11432 ",360810446012002,36081044601
4238,36081044601,"Census Tract 446.01, Queens County, New York",3835,3835,51585,1202,3835,571,571,10630,130,571,NYC,SMOKE SHOP 163 INC,JAMAICA,NY,11433,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"9218 GUY R BREWER BOULEVARD JAMAICA, NY 11433 (40.703936182, -73.7966991)",40.703936182,-73.7966991,"9218 GUY R BREWER BOULEVARD JAMAICA, NY 11433 ",360810446012003,36081044601
4239,36081044601,"Census Tract 446.01, Queens County, New York",3835,3835,51585,1202,3835,571,571,10630,130,571,NYC,89-31 FOOD CORP.,JAMAICA,NY,11432,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"89-31 161ST STREET JAMAICA, NY 11432 (40.705526187, -73.79931241)",40.705526187,-73.79931241,"89-31 161ST STREET JAMAICA, NY 11432 ",360810446011000,36081044601
4240,36081044601,"Census Tract 446.01, Queens County, New York",3835,3835,51585,1202,3835,571,571,10630,130,571,NYC,FAHMAN FAMOUS DELI INC,JAMAICA,NY,11432,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"163-10 89TH AVENUE JAMAICA, NY 11432 (40.707089706, -73.797801488)",40.707089706,-73.797801488,"163-10 89TH AVENUE JAMAICA, NY 11432 ",360810446012001,36081044601
