LOCAL.HEALTH.UNIT,OPERATION.NAME,CITY,STATE,ZIP,MUNICIPALITY,COUNTY,VENDOR.TYPE,CREATION.DATE,LOCATION,LAT,LONG,ADDRESS,census_code,census_tract
NYC,SMOKE SHOP & GROCERY INC,ASTORIA,NY,11105,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"31-03 21ST AVENUE ASTORIA, NY 11105 (40.777927558, -73.908166678)",40.777927558,-73.908166678,"31-03 21ST AVENUE ASTORIA, NY 11105 ",360810111002001,360810111002
NYC,JBN FOOD CORP.,ARVERNE,NY,11692,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"5725 SHORE FRONT PARK WAY ARVERNE, NY 11692 (40.589651192, -73.786655863)",40.589651192,-73.786655863,"5725 SHORE FRONT PARK WAY ARVERNE, NY 11692 ",360810972021008,360810972021
NYC,ARROYONDERO DELI GROCERY CORP,BRONX,NY,10458,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"476 EAST 187TH STREET BRONX, NY 10458 (40.857647043, -73.89154419)",40.857647043,-73.89154419,"476 EAST 187TH STREET BRONX, NY 10458 ",360050385001006,360050385001
NYC,ROEBLING DELI GOURMET CORP,BROOKLYN,NY,11211,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"196 ROEBLING STREET BROOKLYN, NY 11211 (40.712770163, -73.958870654)",40.712770163,-73.958870654,"196 ROEBLING STREET BROOKLYN, NY 11211 ",360470523004001,360470523004
NYC,WARD FOOD MARKET CORP,BROOKLYN,NY,11212,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"248 LIVONIA AVENUE BROOKLYN, NY 11212 (40.662575331, -73.908480875)",40.662575331,-73.908480875,"248 LIVONIA AVENUE BROOKLYN, NY 11212 ",360470918001002,360470918001
NYC,ORIGINAL ESPINAL DELI II CORP.,WOODSIDE,NY,11377,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"57-19 NORTHERN BOULEVARD WOODSIDE, NY 11377 (40.753853559, -73.903173326)",40.753853559,-73.903173326,"57-19 NORTHERN BOULEVARD WOODSIDE, NY 11377 ",360810297002009,360810297002
NYC,N & S CSTORE INC,NEW YORK,NY,10011,NEW YORK CITY,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"108 9TH AVENUE NEW YORK, NY 10011 (40.74288961, -74.003725068)",40.74288961,-74.003725068,"108 9TH AVENUE NEW YORK, NY 10011 ",360610083001000,360610083001
NYC,ELTINGVILLE BAGEL & DELI INC.,STATEN ISLAND,NY,10312,STATEN ISLAND,NEW YORK CITY,DELICATESSEN,07/10/2023,"3845 RICHMOND AVENUE STATEN ISLAND, NY 10312 (40.544096348, -74.164877131)",40.544096348,-74.164877131,"3845 RICHMOND AVENUE STATEN ISLAND, NY 10312 ",360850146044009,360850146044
NYC,980 EXOTIC CONVENIENCE CORP,BROOKLYN,NY,11206,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"980 MYRTLE  AVENUE BROOKLYN, NY 11206 (40.696070646, -73.942212879)",40.696070646,-73.942212879,"980 MYRTLE  AVENUE BROOKLYN, NY 11206 ",360470283001001,360470283001
NYC,WALLY SMOKE CORP,BROOKLYN,NY,11237,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"257 WYCKOFF AVENUE BROOKLYN, NY 11237 (40.701442482, -73.914270715)",40.701442482,-73.914270715,"257 WYCKOFF AVENUE BROOKLYN, NY 11237 ",360470441003002,360470441003
NYC,"K & A PLUS OF NEW YORK, INC.",JACKSON HEIGHTS,NY,11370,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"77-04 21ST AVENUE JACKSON HEIGHTS, NY 11370 (40.770428605, -73.892582037)",40.770428605,-73.892582037,"77-04 21ST AVENUE JACKSON HEIGHTS, NY 11370 ",360810317003003,360810317003
NYC,LUNA SOPHIE GROCERY CORP.,BROOKLYN,NY,11236,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"9401 GLENWOOD ROAD BROOKLYN, NY 11236 (40.643751687, -73.904661785)",40.643751687,-73.904661785,"9401 GLENWOOD ROAD BROOKLYN, NY 11236 ",360470968002000,360470968002
NYC,GOOD TIMES DELI & GRILL CORP,BROOKLYN,NY,11221,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"857 GREENE AVENUE BROOKLYN, NY 11221 (40.690525598, -73.933718071)",40.690525598,-73.933718071,"857 GREENE AVENUE BROOKLYN, NY 11221 ",360470291001002,360470291001
NYC,MR. DELI & GRILL LLC,BROOKLYN,NY,11221,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"1185 DEKALB AVENUE BROOKLYN, NY 11221 (40.695088497, -73.92870343)",40.695088497,-73.92870343,"1185 DEKALB AVENUE BROOKLYN, NY 11221 ",360470393003001,360470393003
NYC,"VELAZQUEZ, ELBA",WOODSIDE,NY,11377,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"65-24 LAUREL HILL BOULEVARD WOODSIDE, NY 11377 (40.739308233, -73.900019384)",40.739308233,-73.900019384,"65-24 LAUREL HILL BOULEVARD WOODSIDE, NY 11377 ",360810243001002,360810243001
NYC,FORDHAM SERVICES CENTER INC.,BRONX,NY,10458,BRONX,NEW YORK CITY,CONVENIENCE/GAS,07/10/2023,"730 EAST FORDHAM ROAD BRONX, NY 10458 (40.856956249, -73.881624795)",40.856956249,-73.881624795,"730 EAST FORDHAM ROAD BRONX, NY 10458 ",360050393001001,360050393001
NYC,5TH CONVENIENCE CORP,BROOKLYN,NY,11215,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"500 5TH AVENUE BROOKLYN, NY 11215 (40.667343586, -73.987894594)",40.667343586,-73.987894594,"500 5TH AVENUE BROOKLYN, NY 11215 ",360470139002000,360470139002
NYC,BOLLYWOOD SMOKE SHOP & CONVENIENCE,JACKSON HEIGHTS,NY,11372,QUEENS,NEW YORK CITY,TOBACCO RETAIL,07/10/2023,"74-02 37TH ROAD JACKSON HEIGHTS, NY 11372 (40.747192929, -73.891398481)",40.747192929,-73.891398481,"74-02 37TH ROAD JACKSON HEIGHTS, NY 11372 ",360810289003005,360810289003
NYC,1-ZUBAIDI II GROCERY CORP.,BRONX,NY,10453,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"6 EAST BURNSIDE AVENUE BRONX, NY 10453 (40.853599213, -73.907113911)",40.853599213,-73.907113911,"6 EAST BURNSIDE AVENUE BRONX, NY 10453 ",360050241002001,360050241002
NYC,CLARKSON DELI INC,BROOKLYN,NY,11203,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"902 CLARKSON AVENUE BROOKLYN, NY 11203 (40.656710025, -73.927770776)",40.656710025,-73.927770776,"902 CLARKSON AVENUE BROOKLYN, NY 11203 ",360470866003000,360470866003
NYC,BAYCHESTER PETROLEUM LLC,BRONX,NY,10475,BRONX,NEW YORK CITY,GAS STATION,07/10/2023,"3804 BOSTON  ROAD BRONX, NY 10475 (40.881070816, -73.838141995)",40.881070816,-73.838141995,"3804 BOSTON  ROAD BRONX, NY 10475 ",360050462092004,360050462092
NYC,516 CONVENIENCE CORP,BRONX,NY,10458,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"516 EAST 183RD  STREET BRONX, NY 10458 (40.85472656, -73.89214836)",40.85472656,-73.89214836,"516 EAST 183RD  STREET BRONX, NY 10458 ",360050385004000,360050385004
NYC,SPEEDWAY LLC,CORONA,NY,11368,QUEENS,NEW YORK CITY,GAS STATION,07/10/2023,"9711 NORTHERN BOULEVARD CORONA, NY 11368 (40.757147828, -73.870826315)",40.757147828,-73.870826315,"9711 NORTHERN BOULEVARD CORONA, NY 11368 ",360810361002004,360810361002
NYC,MIA A. DELI GROCERY INCORPORATED,BRONX,NY,10458,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"2641 DECATUR AVENUE BRONX, NY 10458 (40.863839803, -73.88998809)",40.863839803,-73.88998809,"2641 DECATUR AVENUE BRONX, NY 10458 ",360050405021000,360050405021
NYC,"BAGELS ON KINGS, CORP.",BRONX,NY,11223,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"228 KINGS HIGHWAY BRONX, NY 11223 (40.605290653, -73.98237745)",40.605290653,-73.98237745,"228 KINGS HIGHWAY BRONX, NY 11223 ",360470428001003,360470428001
NYC,J & B DELI & GROCERY CORP,CORONA,NY,11368,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"37-22 103RD STREET CORONA, NY 11368 (40.752664963, -73.864245505)",40.752664963,-73.864245505,"37-22 103RD STREET CORONA, NY 11368 ",360810405021001,360810405021
NYC,87TH STREET GROCERY & DELI INC,WOODHAVEN,NY,11421,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"87-08 JAMAICA AVENUE WOODHAVEN, NY 11421 (40.692539853, -73.857067746)",40.692539853,-73.857067746,"87-08 JAMAICA AVENUE WOODHAVEN, NY 11421 ",360810016001002,360810016001
NYC,DUBAI EXOTIX DELI AND SMOKE SHOP INC,BROOKLYN,NY,11212,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"13 NEWPORT STREET BROOKLYN, NY 11212 (40.658569467, -73.915075964)",40.658569467,-73.915075964,"13 NEWPORT STREET BROOKLYN, NY 11212 ",360470894004001,360470894004
NYC,GREVER AND SONS SERVICE STATIONS INC,FLUSHING,NY,11377,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"31-02 68TH STREET FLUSHING, NY 11377 (40.757627259, -73.899585537)",40.757627259,-73.899585537,"31-02 68TH STREET FLUSHING, NY 11377 ",360810309061005,360810309061
NYC,"2 BROTHERS BEST DISCOUNT, CORP",BRONX,NY,10456,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"536 EAST 168TH STREET BRONX, NY 10456 (40.830743104, -73.905252793)",40.830743104,-73.905252793,"536 EAST 168TH STREET BRONX, NY 10456 ",360050145001001,360050145001
NYC,BHAKTI 71 INC,JACKSON HEIGHTS,NY,11372,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"71-31 ROOSEVELT AVENUE JACKSON HEIGHTS, NY 11372 (40.746736359, -73.893757013)",40.746736359,-73.893757013,"71-31 ROOSEVELT AVENUE JACKSON HEIGHTS, NY 11372 ",360810265012003,360810265012
NYC,NELLY MINI MARKET CORP,BRONX,NY,10452,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"1055 UNIVERSITY AVENUE BRONX, NY 10452 (40.834825971, -73.930298506)",40.834825971,-73.930298506,"1055 UNIVERSITY AVENUE BRONX, NY 10452 ",360050193003004,360050193003
NYC,JOSHUA CONVENIENCE CORP.,BRONX,NY,10468,BRONX,NEW YORK CITY,TOBACCO RETAIL,07/10/2023,"85 WEST FORDHAM ROAD BRONX, NY 10468 (40.862918087, -73.904241432)",40.862918087,-73.904241432,"85 WEST FORDHAM ROAD BRONX, NY 10468 ",360050263001000,360050263001
NYC,CANDY LOVE INC,BROOKLYN,NY,11232,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"871 3RD AVENUE BROOKLYN, NY 11232 (40.657599243, -74.003920935)",40.657599243,-74.003920935,"871 3RD AVENUE BROOKLYN, NY 11232 ",360470018021009,360470018021
NYC,MUKTI E 163RD PETROLEUM INC.,BRONX,NY,10451,BRONX,NEW YORK CITY,CONVENIENCE/GAS,07/10/2023,"481 EAST 163RD STREET BRONX, NY 10451 (40.824603674, -73.91021262)",40.824603674,-73.91021262,"481 EAST 163RD STREET BRONX, NY 10451 ",360050185011008,360050185011
NYC,"NOBERTO, SALCE",BROOKLYN,NY,11208,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"1032 SUTTER AVENUE BROOKLYN, NY 11208 (40.671400819, -73.880838572)",40.671400819,-73.880838572,"1032 SUTTER AVENUE BROOKLYN, NY 11208 ",360471164002001,360471164002
NYC,226 RAFF DELI INC,BROOKLYN,NY,11215,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"226 4TH AVENUE BROOKLYN, NY 11215 (40.67734453, -73.983260488)",40.67734453,-73.983260488,"226 4TH AVENUE BROOKLYN, NY 11215 ",360470119012012,360470119012
NYC,V.I.P. DELI AND GRILL CORP,JAMAICA,NY,11434,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"116-02 MERRICK BOULEVARD JAMAICA, NY 11434 (40.688215378, -73.776714212)",40.688215378,-73.776714212,"116-02 MERRICK BOULEVARD JAMAICA, NY 11434 ",360810282001000,360810282001
NYC,OASIS FOOD MART CORP.,BROOKLYN,NY,11215,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"616 4TH AVENUE BROOKLYN, NY 11215 (40.664879657, -73.993733671)",40.664879657,-73.993733671,"616 4TH AVENUE BROOKLYN, NY 11215 ",360470143001006,360470143001
NYC,COOKIE CONVENIENCE CORP,QUEENS,NY,11101,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"4035 21ST STREET QUEENS, NY 11101 (40.754222488, -73.941983885)",40.754222488,-73.941983885,"4035 21ST STREET QUEENS, NY 11101 ",360810033021009,360810033021
NYC,FANCY CONVENIENCE CORP.,BROOKLYN,NY,11212,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"1674 PITKIN AVENUE BROOKLYN, NY 11212 (40.669479561, -73.911385161)",40.669479561,-73.911385161,"1674 PITKIN AVENUE BROOKLYN, NY 11212 ",360470924001005,360470924001
NYC,MKM DELI GROCERY INC,JAMAICA,NY,11432,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"8794 PARSON BOULEVARD JAMAICA, NY 11432 (40.706812768, -73.802437351)",40.706812768,-73.802437351,"8794 PARSON BOULEVARD JAMAICA, NY 11432 ",360810236002000,360810236002
NYC,GISELL FOOD CORP,BRONX,NY,10472,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"1542 WATSON  AVENUE BRONX, NY 10472 (40.826075473, -73.877354969)",40.826075473,-73.877354969,"1542 WATSON  AVENUE BRONX, NY 10472 ",360050050013000,360050050013
NYC,CLOUDS DROP 10 CORP,QUEENS,NY,11368,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"4015 JUNCTION BOULEVARD QUEENS, NY 11368 (40.748703843, -73.868958146)",40.748703843,-73.868958146,"4015 JUNCTION BOULEVARD QUEENS, NY 11368 ",360810375011000,360810375011
NYC,FLATLANDS CONVENIENCE 4 U CORP.,BROOKLYN,NY,11234,BROOKLYN,NEW YORK CITY,TOBACCO RETAIL,07/10/2023,"5010 FLATLANDS AVENUE BROOKLYN, NY 11234 (40.626177183, -73.927195526)",40.626177183,-73.927195526,"5010 FLATLANDS AVENUE BROOKLYN, NY 11234 ",360470676002000,360470676002
NYC,7 ELEVEN INC,SUNNYSIDE,NY,11104,QUEENS,NEW YORK CITY,CONVENIENCE STORE,07/10/2023,"4202  QUEENS BOULEVARD SUNNYSIDE, NY 11104 (40.743160597, -73.921839154)",40.743160597,-73.921839154,"4202  QUEENS BOULEVARD SUNNYSIDE, NY 11104 ",360810181022003,360810181022
NYC,A J CONVENIENCE STORE INC,BROOKLYN,NY,11219,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"1502 66TH STREET BROOKLYN, NY 11219 (40.622517476, -73.997600076)",40.622517476,-73.997600076,"1502 66TH STREET BROOKLYN, NY 11219 ",360470250002002,360470250002
NYC,T & C GROCERY INC.,FLUSHING,NY,11358,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"189-07 CREOCHERON AVENUE FLUSHING, NY 11358 (40.763314171, -73.792777627)",40.763314171,-73.792777627,"189-07 CREOCHERON AVENUE FLUSHING, NY 11358 ",360811139002004,360811139002
NYC,125 CONVENIENT INC,SOUTH OZONE PARK,NY,11420,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"12432 ROCKAWAY BOULEVARD SOUTH OZONE PARK, NY 11420 (40.675232313, -73.812780033)",40.675232313,-73.812780033,"12432 ROCKAWAY BOULEVARD SOUTH OZONE PARK, NY 11420 ",360810840001003,360810840001
NYC,FAACTURA MEAT MARKET CORP,BROOKLYN,NY,11208,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"380 ETNA STREET BROOKLYN, NY 11208 (40.687702825, -73.869724923)",40.687702825,-73.869724923,"380 ETNA STREET BROOKLYN, NY 11208 ",360471182022001,360471182022
NYC,LINDEN DELI AND GRILL 1 INC,BROOKLYN,NY,11208,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"2602 LINDEN BOULEVARD BROOKLYN, NY 11208 (40.668298342, -73.868712389)",40.668298342,-73.868712389,"2602 LINDEN BOULEVARD BROOKLYN, NY 11208 ",360471220002008,360471220002
NYC,TALLINN DELI CORP,BROOKLYN,NY,11214,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"7602 18TH AVENUE BROOKLYN, NY 11214 (40.612789146, -73.996807232)",40.612789146,-73.996807232,"7602 18TH AVENUE BROOKLYN, NY 11214 ",360470264003002,360470264003
NYC,"JSR DELI, INC.",BRONX,NY,10456,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"994 MORRIS PARK AVENUE BRONX, NY 10456 (40.847916492, -73.856283535)",40.847916492,-73.856283535,"994 MORRIS PARK AVENUE BRONX, NY 10456 ",360050252001004,360050252001
NYC,ONE STOP DELI & CANDY STORE INC,BRONX,NY,10466,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"4358 WHITE PLAINS ROAD BRONX, NY 10466 (40.897368505, -73.854968163)",40.897368505,-73.854968163,"4358 WHITE PLAINS ROAD BRONX, NY 10466 ",360050434002002,360050434002
NYC,KINGS TREMONT DELI GROCERY CORPORATION,BRONX,NY,10457,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"267 EAST TREMONT AVENUE BRONX, NY 10457 (40.848862809, -73.903417659)",40.848862809,-73.903417659,"267 EAST TREMONT AVENUE BRONX, NY 10457 ",360050235021002,360050235021
NYC,BANGLA BAZAR GROCERY AND HALAL MEAT INC,JACKSON HEIGHTS,NY,11372,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"72-11 35TH AVENUE JACKSON HEIGHTS, NY 11372 (40.750967879, -73.893671936)",40.750967879,-73.893671936,"72-11 35TH AVENUE JACKSON HEIGHTS, NY 11372 ",360810291003000,360810291003
NYC,BOLLA OPERATING CORP.,BROOKLYN,NY,11222,BROOKLYN,NEW YORK CITY,CONVENIENCE/GAS,07/10/2023,"497 MEEKER AVENUE BROOKLYN, NY 11222 (40.720819934, -73.944415056)",40.720819934,-73.944415056,"497 MEEKER AVENUE BROOKLYN, NY 11222 ",360470591003004,360470591003
NYC,LOTTO CANDY SMOKESHOP INC.,BROOKLYN,NY,11209,BROOKLYN,NEW YORK CITY,TOBACCO RETAIL,07/10/2023,"8604 5TH AVENUE BROOKLYN, NY 11209 (40.621388015, -74.026502638)",40.621388015,-74.026502638,"8604 5TH AVENUE BROOKLYN, NY 11209 ",360470160004000,360470160004
NYC,GOURMET DELI GROCERY 4 CORP,BROOKLYN,NY,11233,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"126 MARION STREET BROOKLYN, NY 11233 (40.679977727, -73.925766579)",40.679977727,-73.925766579,"126 MARION STREET BROOKLYN, NY 11233 ",360470381003002,360470381003
NYC,86 SMOKERS CORP,BROOKLYN,NY,11214,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"8516 23RD AVENUE BROOKLYN, NY 11214 (40.600920539, -73.991462679)",40.600920539,-73.991462679,"8516 23RD AVENUE BROOKLYN, NY 11214 ",360470296002001,360470296002
NYC,SPEEDY CONVENIENCE SHOP INC,BROOKLYN,NY,11221,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"1323 MYRTLE AVENUE BROOKLYN, NY 11221 (40.698265112, -73.924640303)",40.698265112,-73.924640303,"1323 MYRTLE AVENUE BROOKLYN, NY 11221 ",360470421003001,360470421003
NYC,ILIYA'S GOURMET DELI 1 INC.,BRONX,NY,10461,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"3211 WESTCHESTER AVENUE BRONX, NY 10461 (40.851893286, -73.829770402)",40.851893286,-73.829770402,"3211 WESTCHESTER AVENUE BRONX, NY 10461 ",360050300002006,360050300002
NYC,OFF 179 STREET ENTERPRISE INC,JAMAICA,NY,11432,QUEENS,NEW YORK CITY,CONVENIENCE STORE,07/10/2023,"179-37A HILLSIDE AVENUE JAMAICA, NY 11432 (40.712990901, -73.783171463)",40.712990901,-73.783171463,"179-37A HILLSIDE AVENUE JAMAICA, NY 11432 ",360810466002001,360810466002
NYC,"MOAZEB, SALEH M.",OZONE PARK,NY,11417,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"94-24 LIBERTY AVENUE OZONE PARK, NY 11417 (40.680285134, -73.843956605)",40.680285134,-73.843956605,"94-24 LIBERTY AVENUE OZONE PARK, NY 11417 ",360810086001011,360810086001
NYC,SMOKE 8 SNACKS INC,BROOKLYN,NY,11209,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"8525 3RD AVENUE BROOKLYN, NY 11209 (40.623687087, -74.030801046)",40.623687087,-74.030801046,"8525 3RD AVENUE BROOKLYN, NY 11209 ",360470062002000,360470062002
NYC,PLANET ZAZA INC,QUEENS,NY,11356,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"1811 COLLEGE POINT BOULEVARD QUEENS, NY 11356 (40.7828272, -73.845748656)",40.7828272,-73.845748656,"1811 COLLEGE POINT BOULEVARD QUEENS, NY 11356 ",360810925002004,360810925002
NYC,CASTLETON GOFT SHOP INC,STATEN ISLAND,NY,10310,STATEN ISLAND,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"1090 CASTLETON AVENUE STATEN ISLAND, NY 10310 (40.634300672, -74.118916809)",40.634300672,-74.118916809,"1090 CASTLETON AVENUE STATEN ISLAND, NY 10310 ",360850133023002,360850133023
NYC,SKYLINE DELI & GRILL CORP,BROOKLYN,NY,11201,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"89 MONTAGUE  STREET BROOKLYN, NY 11201 (40.695301858, -73.995672573)",40.695301858,-73.995672573,"89 MONTAGUE  STREET BROOKLYN, NY 11201 ",360470005012001,360470005012
NYC,JACOB GOURMET FOOD 2 CORP.,BROOKLYN,NY,11213,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"108 ALBANY AVENUE BROOKLYN, NY 11213 (40.676929648, -73.938843102)",40.676929648,-73.938843102,"108 ALBANY AVENUE BROOKLYN, NY 11213 ",360470311003003,360470311003
NYC,PRAMUKH 71 INC,FOREST HILLS,NY,11375,QUEENS,NEW YORK CITY,TOBACCO RETAIL,07/10/2023,"107-36 71ST AVENUE FOREST HILLS, NY 11375 (40.721097961, -73.84400061)",40.721097961,-73.84400061,"107-36 71ST AVENUE FOREST HILLS, NY 11375 ",360810737001000,360810737001
NYC,9393 RD DELI CORP,EAST ELMHURST,NY,11369,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"9222 ASTORIA BOULEVARD EAST ELMHURST, NY 11369 (40.763007352, -73.876424159)",40.763007352,-73.876424159,"9222 ASTORIA BOULEVARD EAST ELMHURST, NY 11369 ",360810347001008,360810347001
NYC,EAST 16 DELI AND JUICE BAR INC,BROOKLYN,NY,11229,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"1683 EAST 16TH STREET BROOKLYN, NY 11229 (40.608532816, -73.957163512)",40.608532816,-73.957163512,"1683 EAST 16TH STREET BROOKLYN, NY 11229 ",360470552003004,360470552003
NYC,314 FORDHAM DELI CORP,BRONX,NY,10458,BRONX,NEW YORK CITY,TOBACCO RETAIL,07/10/2023,"314 EAST KINGSBRIDGE ROAD BRONX, NY 10458 (40.862719645, -73.894351541)",40.862719645,-73.894351541,"314 EAST KINGSBRIDGE ROAD BRONX, NY 10458 ",360050399011000,360050399011
NYC,K & R CONVENIENCE STORE CORP,JAMAICA,NY,11434,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"158-02 ROCKAWAY BOULEVARD JAMAICA, NY 11434 (40.66547561, -73.779039017)",40.66547561,-73.779039017,"158-02 ROCKAWAY BOULEVARD JAMAICA, NY 11434 ",360810306002002,360810306002
NYC,ASTORIA TOWN DELI GROCERY CORP,ASTORIA,NY,11105,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"2420 DITMARS BOULEVARD ASTORIA, NY 11105 (40.778771532, -73.914676986)",40.778771532,-73.914676986,"2420 DITMARS BOULEVARD ASTORIA, NY 11105 ",360810101002000,360810101002
NYC,MOONSHOT EXOTIC & CONVENIENCE CORPORATION,MANHATTAN,NY,10027,NEW YORK CITY,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"2294 FREDERICK DOUGLASS BOULEVARD MANHATTAN, NY 10027 (40.809026012, -73.951793813)",40.809026012,-73.951793813,"2294 FREDERICK DOUGLASS BOULEVARD MANHATTAN, NY 10027 ",360610222001002,360610222001
NYC,EXCELLENT QUICK SHOP INC,MANHATTAN,NY,10032,NEW YORK CITY,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"2224 AMSTERDAM AVENUE MANHATTAN, NY 10032 (40.841422319, -73.936003984)",40.841422319,-73.936003984,"2224 AMSTERDAM AVENUE MANHATTAN, NY 10032 ",360610253003000,360610253003
NYC,ASIA DELI & GROCERY INC.,QUEENS VILLAGE,NY,11428,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"217-01 JAMAICA AVENUE QUEENS VILLAGE, NY 11428 (40.71789926, -73.737806256)",40.71789926,-73.737806256,"217-01 JAMAICA AVENUE QUEENS VILLAGE, NY 11428 ",360810566002004,360810566002
NYC,CPL WORKS INC,BAYSIDE,NY,11361,QUEENS,NEW YORK CITY,GAS STATION,07/10/2023,"3451 BELL BOULEVARD BAYSIDE, NY 11361 (40.769252414, -73.773486257)",40.769252414,-73.773486257,"3451 BELL BOULEVARD BAYSIDE, NY 11361 ",360811097002000,360811097002
NYC,COATZINGO GROCERY CORP,QUEENS,NY,11372,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"7611 ROOSEVELT AVENUE QUEENS, NY 11372 (40.747220288, -73.889117964)",40.747220288,-73.889117964,"7611 ROOSEVELT AVENUE QUEENS, NY 11372 ",360810287003005,360810287003
NYC,7N11 CANDY CORP,BROOKLYN,NY,11209,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"7411 3RD AVENUE BROOKLYN, NY 11209 (40.631751735, -74.0275171)",40.631751735,-74.0275171,"7411 3RD AVENUE BROOKLYN, NY 11209 ",360470066001002,360470066001
NYC,TASTY PICKS II CORP,BRONX,NY,10467,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"89 EAST GUN HILL ROAD BRONX, NY 10467 (40.881773052, -73.879400405)",40.881773052,-73.879400405,"89 EAST GUN HILL ROAD BRONX, NY 10467 ",360050431013000,360050431013
